EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
721085,HARRIS CO.,TOMBALL,08/27/2017,1245,Flash Flood, , ,0,0,0,0,TX,CST-6, ,119753,C,201,HGX,0,0,Public,Heavy Rain / Tropical System, , ,9,WNW,4,N,SPRING,08/28/2017,15,30.1431,-95.7622,30.131,-95.4135,"There were numerous reports of flooded homes, businesses and vehicles from Tomball to Spring in northern Harris County. Streets in and around Butera Road southwest of Stagecoach were impassable due to flooding.||Catastrophic flooding occurred on nearly every one of the 22 watersheds in Harris County. 10 out of the 19 bayous in the county reached record crests and flooding. There was widespread flooding along Buffalo Bayou and upstream and downstream of both Addicks and Barkers Reservoirs due to record level pool elevations. There was major flooding of hundreds of homes within numerous neighboring subdivisions along the San Jacinto River and the East Fork of the San Jacinto River. Lake Conroe's releases and backwater flow from Lake Houston also contributed to the widespread flooding across the northern and northeastern sectors of the county.","Harvey made landfall as a category 4 hurricane near Rockport, Texas during the evening of August 25th. The storm then weakened to a tropical storm and slowed,  looping back and tracking over SE Texas then back over the Gulf of Mexico making a second landfall along the Louisiana coast during the early morning hours of August 30th. Over that 5 day period over Southeast Texas TS Harvey produced catastrophic flooding with a large area of 30 to 60 inches of rain, 23 tornadoes, tropical storm force winds and a moderate storm surge near Matagorda Bay.  In some of the heavier bands rain fell at a rate of over 5 inches per hour. This copious record amount of rain over a  led to catastrophic flooding. Thousands of homes, businesses, and roads were flooded due to flash flooding and sheet flow from long duration intense rain. Main stem rivers and adjoining tributaries, creeks and bayous reached full capacity and came out of their banks and this also contributed to the massive flooding across southeastern Texas.",59
721091,HARRIS CO.,WESTFIELD,08/27/2017,2245,Flash Flood, , ,0,0,0,0,TX,CST-6, ,119753,C,201,HGX,0,0,Local Official,Heavy Rain / Tropical System, , ,2,NW,1,WSW,WESTFIELD,08/28/2017,615,30.0375,-95.4187,30.0161,-95.4226,"Flooding was occurring at and around the FM 1960 and I-45 intersection as Cypress Creek topped banks.||Catastrophic flooding occurred on nearly every one of the 22 watersheds in Harris County. 10 out of the 19 bayous in the county reached record crests and flooding. There was widespread flooding along Buffalo Bayou and upstream and downstream of both Addicks and Barkers Reservoirs due to record level pool elevations. There was major flooding of hundreds of homes within numerous neighboring subdivisions along the San Jacinto River and the East Fork of the San Jacinto River. Lake Conroe's releases and backwater flow from Lake Houston also contributed to the widespread flooding across the northern and northeastern sectors of the county.","Harvey made landfall as a category 4 hurricane near Rockport, Texas during the evening of August 25th. The storm then weakened to a tropical storm and slowed,  looping back and tracking over SE Texas then back over the Gulf of Mexico making a second landfall along the Louisiana coast during the early morning hours of August 30th. Over that 5 day period over Southeast Texas TS Harvey produced catastrophic flooding with a large area of 30 to 60 inches of rain, 23 tornadoes, tropical storm force winds and a moderate storm surge near Matagorda Bay.  In some of the heavier bands rain fell at a rate of over 5 inches per hour. This copious record amount of rain over a  led to catastrophic flooding. Thousands of homes, businesses, and roads were flooded due to flash flooding and sheet flow from long duration intense rain. Main stem rivers and adjoining tributaries, creeks and bayous reached full capacity and came out of their banks and this also contributed to the massive flooding across southeastern Texas.",60
721096,HARRIS CO.,PASADENA,08/28/2017,30,Flash Flood, , ,0,0,0,0,TX,CST-6, ,119753,C,201,HGX,0,0,Department of Highways,Heavy Rain / Tropical System, , ,1,SSW,1,WSW,WEST PARK,08/28/2017,630,29.6896,-95.2072,29.674,-95.5893,"Numerous roads and highways were still closed due to high flood waters including, but not limited to, the Loop 610 near Highway 225, SH 249 in northwestern Houston and FM 1960 near Highway 69.||Catastrophic flooding occurred on nearly every one of the 22 watersheds in Harris County. 10 out of the 19 bayous in the county reached record crests and flooding. There was widespread flooding along Buffalo Bayou and upstream and downstream of both Addicks and Barkers Reservoirs due to record level pool elevations. There was major flooding of hundreds of homes within numerous neighboring subdivisions along the San Jacinto River and the East Fork of the San Jacinto River. Lake Conroe's releases and backwater flow from Lake Houston also contributed to the widespread flooding across the northern and northeastern sectors of the county.","Harvey made landfall as a category 4 hurricane near Rockport, Texas during the evening of August 25th. The storm then weakened to a tropical storm and slowed,  looping back and tracking over SE Texas then back over the Gulf of Mexico making a second landfall along the Louisiana coast during the early morning hours of August 30th. Over that 5 day period over Southeast Texas TS Harvey produced catastrophic flooding with a large area of 30 to 60 inches of rain, 23 tornadoes, tropical storm force winds and a moderate storm surge near Matagorda Bay.  In some of the heavier bands rain fell at a rate of over 5 inches per hour. This copious record amount of rain over a  led to catastrophic flooding. Thousands of homes, businesses, and roads were flooded due to flash flooding and sheet flow from long duration intense rain. Main stem rivers and adjoining tributaries, creeks and bayous reached full capacity and came out of their banks and this also contributed to the massive flooding across southeastern Texas.",61
721101,HARRIS CO.,WESTFIELD,08/28/2017,920,Flash Flood, , ,0,0,0,0,TX,CST-6, ,119753,C,201,HGX,0,0,Local Official,Heavy Rain / Tropical System, , ,2,NW,1,WSW,WESTFIELD,08/29/2017,115,30.0367,-95.4209,30.0162,-95.4176,"There was flooding through the neighborhoods between I-45 and the Hardy Tollway along FM 1960.||Catastrophic flooding occurred on nearly every one of the 22 watersheds in Harris County. 10 out of the 19 bayous in the county reached record crests and flooding. There was widespread flooding along Buffalo Bayou and upstream and downstream of both Addicks and Barkers Reservoirs due to record level pool elevations. There was major flooding of hundreds of homes within numerous neighboring subdivisions along the San Jacinto River and the East Fork of the San Jacinto River. Lake Conroe's releases and backwater flow from Lake Houston also contributed to the widespread flooding across the northern and northeastern sectors of the county.","Harvey made landfall as a category 4 hurricane near Rockport, Texas during the evening of August 25th. The storm then weakened to a tropical storm and slowed,  looping back and tracking over SE Texas then back over the Gulf of Mexico making a second landfall along the Louisiana coast during the early morning hours of August 30th. Over that 5 day period over Southeast Texas TS Harvey produced catastrophic flooding with a large area of 30 to 60 inches of rain, 23 tornadoes, tropical storm force winds and a moderate storm surge near Matagorda Bay.  In some of the heavier bands rain fell at a rate of over 5 inches per hour. This copious record amount of rain over a  led to catastrophic flooding. Thousands of homes, businesses, and roads were flooded due to flash flooding and sheet flow from long duration intense rain. Main stem rivers and adjoining tributaries, creeks and bayous reached full capacity and came out of their banks and this also contributed to the massive flooding across southeastern Texas.",62
721136,HARRIS CO.,WESTFIELD,08/29/2017,1804,Flash Flood, , ,0,0,0,0,TX,CST-6, ,119753,C,201,HGX,0,0,Department of Highways,Heavy Rain / Tropical System, , ,2,WNW,2,W,WESTFIELD,08/31/2017,600,30.0342,-95.4334,30.0174,-95.4331,"FM 1960 at Interstate 45 and surrounding roadways within local neighborhoods were inundated with flood waters and impassable.||Catastrophic flooding occurred on nearly every one of the 22 watersheds in Harris County. 10 out of the 19 bayous in the county reached record crests and flooding. There was widespread flooding along Buffalo Bayou and upstream and downstream of both Addicks and Barkers Reservoirs due to record level pool elevations. There was major flooding of hundreds of homes within numerous neighboring subdivisions along the San Jacinto River and the East Fork of the San Jacinto River. Lake Conroe's releases and backwater flow from Lake Houston also contributed to the widespread flooding across the northern and northeastern sectors of the county.","Harvey made landfall as a category 4 hurricane near Rockport, Texas during the evening of August 25th. The storm then weakened to a tropical storm and slowed,  looping back and tracking over SE Texas then back over the Gulf of Mexico making a second landfall along the Louisiana coast during the early morning hours of August 30th. Over that 5 day period over Southeast Texas TS Harvey produced catastrophic flooding with a large area of 30 to 60 inches of rain, 23 tornadoes, tropical storm force winds and a moderate storm surge near Matagorda Bay.  In some of the heavier bands rain fell at a rate of over 5 inches per hour. This copious record amount of rain over a  led to catastrophic flooding. Thousands of homes, businesses, and roads were flooded due to flash flooding and sheet flow from long duration intense rain. Main stem rivers and adjoining tributaries, creeks and bayous reached full capacity and came out of their banks and this also contributed to the massive flooding across southeastern Texas.",63
714586,HARRIS CO.,HOUSTON,09/18/2017,1830,Flash Flood, , ,0,0,0,0,TX,CST-6, ,118961,C,201,HGX,0,0,Fire Department/Rescue,Heavy Rain, , ,1,NE,1,SE,BELLAIRE JCT,09/18/2017,1930,29.7438,-95.3546,29.7108,-95.4355,"There were reports of high water over roadways in and around the Houston area, including the Loop 610 I-45 and Loop 610 Highway 288 intersections and just south of the I-45 I-69 intersection.","Slow moving thunderstorms produced localized flash flooding in the Houston area.",64
723477,HARRIS CO.,DEER PARK,09/21/2017,1220,Flash Flood, , ,0,0,5000,0,TX,CST-6, ,120820,C,201,HGX,0,0,Public,Heavy Rain, , ,2,S,1,W,LA PORTE,09/21/2017,1415,29.6664,-95.1186,29.6675,-95.0348,"Flooding was reported between Spencer Highway and Fairmont Parkway in Pasadena. Flood waters entered a local junior college's gymnasium.","A lone slow-moving thunderstorm caused very isolated flooding within Pasadena's city limits.",65
757732,HARRIS CO.,TAYLOR LAKE VLG,07/03/2018,1947,Flash Flood, , ,0,0,0,0,TX,CST-6, ,126381,C,201,HGX,0,0,Law Enforcement,Heavy Rain, , ,2,NW,2,ESE,ELLINGTON FIELD,07/03/2018,2230,29.5882,-95.0944,29.5893,-95.1019,"Intermittent flash flooding was reported around the University of Houston - Clear Lake campus.","Localized flash flooding was observed.",66
757973,HARRIS CO.,SPRING,07/04/2018,900,Flash Flood, , ,0,0,0,0,TX,CST-6, ,126440,C,201,HGX,0,0,Public,Heavy Rain, , ,4,ENE,2,W,GENOA,07/04/2018,1330,30.1081,-95.3535,29.6224,-95.2269,"Web cameras showed portions of Highway 288 South going under water. Two lanes on I-10 at the 610 Loop were flooded on the west side of Houston. Reports of high water and impassable roadways around NRG Stadium. An underpass at Washington Avenue and Katy Freeway was impassable due to flood waters with significant flooding reported at Highway 290 and Hollister Street.  There was several inches of water in a church near Melrose Park, and there was water in three homes in Spring.","Clusters of rain and thunderstorms formed upon smaller scale boundaries over the greater Houston metropolitan area. These slow-moving cells produced upwards of 8 inches of rain over a few hours from downtown into the Medical Center area. This caused major roadway flooding with some water entering structures in the Spring area.",67
797754,HARRIS CO.,ENGLEWOOD,12/07/2018,1930,Flash Flood, , ,0,0,0,0,TX,CST-6, ,133054,C,201,HGX,0,0,Law Enforcement,Heavy Rain, , ,1,SSE,2,E,MT HOUSTON,12/08/2018,2230,29.7624,-95.3428,29.8768,-95.2931,"Numerous roadways and intersection were flooded around Houston. Some of the flooded locations included the intersections of Alabonson Road and West Little York Drive, Eastex Freeway and Little York along with Jensen Drive and Buck Street at the Interstate 10 and Interstate 69 junction.","Storms associated with a slow moving cold front produced flash flooding and some wind damage.",68
797758,HARRIS CO.,WEST PARK,12/08/2018,130,Flash Flood, , ,0,0,0,0,TX,CST-6, ,133054,C,201,HGX,0,0,County Official,Heavy Rain, , ,1,SSE,1,NW,HOUSTON HGTS,12/08/2018,300,29.6631,-95.5649,29.7674,-95.4143,"Flooding was reported at the intersections of Highway 59 and Beltway 8 and at Memorial Drive and Shepard Drive.","Storms associated with a slow moving cold front produced flash flooding and some wind damage.",69
798757,HARRIS CO.,STEWART HGTS,02/26/2019,2232,Flash Flood, , ,0,0,0,0,TX,CST-6, ,133503,C,201,HGX,0,0,Law Enforcement,Heavy Rain, , ,2,E,1,S,DEER PARK,02/26/2019,2315,29.7486,-94.9427,29.692,-95.1192,"State Highway 146's north and south bound lanes were inundated by flood waters in west Baytown.","Thunderstorms produced hail and flash flooding as a disturbance moved eastward across the area.",70
830427,HARRIS CO.,HUFFMAN,05/07/2019,1600,Flash Flood, , ,0,0,50000,0,TX,CST-6, ,137328,C,201,HGX,0,0,Social Media,Heavy Rain, , ,5,WNW,6,WNW,HUFFMAN,05/07/2019,1930,30.0524,-95.1572,30.0606,-95.1629,"Kingwood Drive was flooded and impassable with reports of water in vehicles.","Slow moving thunderstorms produce several inches of rain near Kingwood and over Fort Bend County.",71
830429,HARRIS CO.,BELLAIRE,05/07/2019,1800,Flash Flood, , ,0,0,0,0,TX,CST-6, ,137328,C,201,HGX,0,0,Trained Spotter,Heavy Rain, , ,1,NNE,0,S,BELLAIRE JCT,05/07/2019,2000,29.7138,-95.4698,29.717,-95.4501,"Widespread street flooding with impassable roadways from Bellaire to Meyerland.","Slow moving thunderstorms produce several inches of rain near Kingwood and over Fort Bend County.",72
830430,HARRIS CO.,WEBSTER,05/07/2019,2045,Flash Flood, , ,0,0,0,0,TX,CST-6, ,137328,C,201,HGX,0,0,NWS Employee,Heavy Rain, , ,2,WNW,2,NNW,WEBSTER,05/07/2019,2245,29.54,-95.1562,29.5518,-95.1308,"Sections of Bay Area Blvd flooded and became impassable.","Slow moving thunderstorms produce several inches of rain near Kingwood and over Fort Bend County.",73
830461,HARRIS CO.,KATY,05/09/2019,1950,Flash Flood, , ,0,0,20000,0,TX,CST-6, ,137256,C,201,HGX,0,0,Emergency Manager,Heavy Rain, , ,7,NNW,8,SW,DELHI,05/09/2019,2130,29.8976,-95.8261,29.6927,-95.8523,"Many west and northwestern Houston roadways became impassable due to flooding. There were many stranded or flooded vehicles near the Katy Freeway with reports of some high water rescues from vehicles.","Shortwave disturbances traveling across a slow-moving frontal boundary within a moist air mass allowed for the development of high rainfall producing storms.",74
830464,HARRIS CO.,TODD MISSION,05/09/2019,2125,Flash Flood, , ,0,0,0,0,TX,CST-6, ,137256,C,201,HGX,0,0,Amateur Radio,Heavy Rain, , ,38,SE,39,SE,TODD MISSION,05/09/2019,2300,29.9508,-95.3076,29.9301,-95.3137,"The access roads for Highway 69 North and the Sam Houston Tollway were impassable due to high flood waters.","Shortwave disturbances traveling across a slow-moving frontal boundary within a moist air mass allowed for the development of high rainfall producing storms.",75
830465,HARRIS CO.,SUNNY SIDE,05/09/2019,2130,Flash Flood, , ,0,0,0,0,TX,CST-6, ,137256,C,201,HGX,0,0,Amateur Radio,Heavy Rain, , ,1,N,1,NNE,SUNNY SIDE,05/09/2019,2300,29.6989,-95.3283,29.7,-95.3226,"Portions of Griggs Road were impassable due to high flood waters.","Shortwave disturbances traveling across a slow-moving frontal boundary within a moist air mass allowed for the development of high rainfall producing storms.",76
830476,HARRIS CO.,WEBSTER,05/09/2019,2215,Flash Flood, , ,0,0,0,0,TX,CST-6, ,137256,C,201,HGX,0,0,Social Media,Heavy Rain, , ,2,NNW,2,NW,CLEAR LAKE CITY,05/10/2019,15,29.55,-95.13,29.571,-95.1199,"Street flooding was reported in the Clear Lake area.","Shortwave disturbances traveling across a slow-moving frontal boundary within a moist air mass allowed for the development of high rainfall producing storms.",77
830478,HARRIS CO.,(EFD)ELLINGTON AFB,05/09/2019,2345,Flash Flood, , ,0,0,0,0,TX,CST-6, ,137256,C,201,HGX,0,0,Public,Heavy Rain, , ,2,SSE,1,NNW,WEBSTER,05/10/2019,200,29.5724,-95.155,29.5469,-95.1285,"Flooded streets with water reaching into residential home yards.","Shortwave disturbances traveling across a slow-moving frontal boundary within a moist air mass allowed for the development of high rainfall producing storms.",78
853617,HARRIS CO.,WALLIS,08/23/2019,1215,Flash Flood, , ,0,0,0,0,TX,CST-6, ,142159,C,201,HGX,0,0,Law Enforcement,Heavy Rain, , ,58,E,59,E,WALLIS,08/23/2019,1315,29.5904,-95.1057,29.5943,-95.0963,"There were reports of flooding in and around the University of Houston-Clear Lake campus.","Scattered afternoon thunderstorms formed within a highly moist environment. Slow moving storms produced high rainfall rates that lead to areas of flooding in the southern suburbs of Houston.",79
857800,HARRIS CO.,BAY OAKS,09/18/2019,1741,Flash Flood, , ,0,0,5000,0,TX,CST-6, ,141836,C,201,HGX,0,0,Trained Spotter,Heavy Rain / Tropical System, , ,3,NNW,3,NNW,BAY OAKS,09/18/2019,1815,29.7165,-94.9965,29.7158,-94.997,"There were numerous reports of flooding in and around Baytown and Morgan's Point. Some of the reports included one to two feet of water over roads near Missouri Street and Highway 146. Multiple vehicles were stalled out within these flood waters.","A weak surface low pressure system strengthened into Tropical Storm Imelda just after noon on September 17th around 15 miles south southwest of Freeport. Imelda moved onshore near Freeport and quickly weakened to a tropical depression. Imelda moved very slowly to the north-northwest then north-northeast over the next few days and produced a few heavy rain bands that caused devastating flooding across portions of Southeast Texas...with maximum amounts over 40 inches falling mainly over a 24 hour period.  Imelda is the 7th wettest tropical cyclone to impact the United States, the 5th wettest in the contiguous United States, and the 4th wettest in the state of Texas. Although fresh water flooding was the main impact, an EF-1 tornado also occured in a cell within one of the leading bands from the storm. This damaged an area on the north side of Baytown near the Highlands.",80
858077,HARRIS CO.,WEST JCT,09/18/2019,1745,Flash Flood, , ,0,0,0,0,TX,CST-6, ,141836,C,201,HGX,0,0,Department of Highways,Heavy Rain, , ,2,NW,2,NE,WEST JCT,09/18/2019,1830,29.6646,-95.494,29.6717,-95.4498,"High water, extensive street flooding, Meyerland and Westbury areas.","A weak surface low pressure system strengthened into Tropical Storm Imelda just after noon on September 17th around 15 miles south southwest of Freeport. Imelda moved onshore near Freeport and quickly weakened to a tropical depression. Imelda moved very slowly to the north-northwest then north-northeast over the next few days and produced a few heavy rain bands that caused devastating flooding across portions of Southeast Texas...with maximum amounts over 40 inches falling mainly over a 24 hour period.  Imelda is the 7th wettest tropical cyclone to impact the United States, the 5th wettest in the contiguous United States, and the 4th wettest in the state of Texas. Although fresh water flooding was the main impact, an EF-1 tornado also occured in a cell within one of the leading bands from the storm. This damaged an area on the north side of Baytown near the Highlands.",81
857803,HARRIS CO.,GOLDEN ACRES,09/18/2019,1800,Flash Flood, , ,0,0,0,0,TX,CST-6, ,141836,C,201,HGX,0,0,Department of Highways,Heavy Rain / Tropical System, , ,1,ESE,1,ESE,GOLDEN ACRES,09/18/2019,1815,29.6666,-95.1575,29.6666,-95.1538,"There was high water and road closure reported near the exit ramp near the Sam Houston Beltway Tollway at Spencer Highway.","A weak surface low pressure system strengthened into Tropical Storm Imelda just after noon on September 17th around 15 miles south southwest of Freeport. Imelda moved onshore near Freeport and quickly weakened to a tropical depression. Imelda moved very slowly to the north-northwest then north-northeast over the next few days and produced a few heavy rain bands that caused devastating flooding across portions of Southeast Texas...with maximum amounts over 40 inches falling mainly over a 24 hour period.  Imelda is the 7th wettest tropical cyclone to impact the United States, the 5th wettest in the contiguous United States, and the 4th wettest in the state of Texas. Although fresh water flooding was the main impact, an EF-1 tornado also occured in a cell within one of the leading bands from the storm. This damaged an area on the north side of Baytown near the Highlands.",82
858108,HARRIS CO.,HUMBLE,09/19/2019,655,Flash Flood, , ,0,0,200000000,0,TX,CST-6, ,141836,C,201,HGX,0,0,Law Enforcement,Heavy Rain / Tropical System, , ,6,NE,4,NNW,HUFFMAN,09/19/2019,1300,30.0579,-95.1776,30.0755,-95.1071,"Numerous flooded roads, road closures in the Kingwood and Huffman areas. Water entering homes. There were numerous reports of flooding in and around the Kingwood area. There were reports of flood water entering homes in Huffman and in Plum Grove. Water rescues were conducted around Will Clayton Parkway and West Lake Houston Parkway and also for stranded flooded home residents on Meyer Road. Several major roadways were impassage due to flooding. Some of these impassable flooded roadways included, but were not limited to, sections of Kingwood Drive and the intersection of FM 1960 and FM 2100.","A weak surface low pressure system strengthened into Tropical Storm Imelda just after noon on September 17th around 15 miles south southwest of Freeport. Imelda moved onshore near Freeport and quickly weakened to a tropical depression. Imelda moved very slowly to the north-northwest then north-northeast over the next few days and produced a few heavy rain bands that caused devastating flooding across portions of Southeast Texas...with maximum amounts over 40 inches falling mainly over a 24 hour period.  Imelda is the 7th wettest tropical cyclone to impact the United States, the 5th wettest in the contiguous United States, and the 4th wettest in the state of Texas. Although fresh water flooding was the main impact, an EF-1 tornado also occured in a cell within one of the leading bands from the storm. This damaged an area on the north side of Baytown near the Highlands.",83
858115,HARRIS CO.,HUFFMAN,09/19/2019,800,Flash Flood, , ,0,0,0,0,TX,CST-6, ,141836,C,201,HGX,0,0,Law Enforcement,Heavy Rain / Tropical System, , ,8,NNW,8,N,HUFFMAN,09/19/2019,1000,30.1345,-95.1092,30.1344,-95.1036,"Sheriffs office reports high water vehicles sent to homes on Meyer Road for rescues.","A weak surface low pressure system strengthened into Tropical Storm Imelda just after noon on September 17th around 15 miles south southwest of Freeport. Imelda moved onshore near Freeport and quickly weakened to a tropical depression. Imelda moved very slowly to the north-northwest then north-northeast over the next few days and produced a few heavy rain bands that caused devastating flooding across portions of Southeast Texas...with maximum amounts over 40 inches falling mainly over a 24 hour period.  Imelda is the 7th wettest tropical cyclone to impact the United States, the 5th wettest in the contiguous United States, and the 4th wettest in the state of Texas. Although fresh water flooding was the main impact, an EF-1 tornado also occured in a cell within one of the leading bands from the storm. This damaged an area on the north side of Baytown near the Highlands.",84
858116,HARRIS CO.,(IAH)HOUSTON INTL AR,09/19/2019,915,Flash Flood, , ,1,0,0,0,TX,CST-6, ,141836,C,201,HGX,0,0,Law Enforcement,Heavy Rain / Tropical System, , ,1,SSE,2,SW,MOONSHINE HILL,09/19/2019,1300,29.963,-95.3391,29.9611,-95.2716,"There were numerous reports of flooding in and around the Humble area. Some of the reports included a six foot water level that was introducing flooding on the Will Clayton and Eastex Freeway. Metro busses were stranded in the deep flood waters on the roadways surrounding Bush-Intercontinental Airport. Many of Intercontinental Airport's roads, including JFK Boulevard, were inaccessible due to the extensive flooding. There was a drowning fatality from a submerged van located at the intersection of Interstate 69 and the Will Clayton Parkway.","A weak surface low pressure system strengthened into Tropical Storm Imelda just after noon on September 17th around 15 miles south southwest of Freeport. Imelda moved onshore near Freeport and quickly weakened to a tropical depression. Imelda moved very slowly to the north-northwest then north-northeast over the next few days and produced a few heavy rain bands that caused devastating flooding across portions of Southeast Texas...with maximum amounts over 40 inches falling mainly over a 24 hour period.  Imelda is the 7th wettest tropical cyclone to impact the United States, the 5th wettest in the contiguous United States, and the 4th wettest in the state of Texas. Although fresh water flooding was the main impact, an EF-1 tornado also occured in a cell within one of the leading bands from the storm. This damaged an area on the north side of Baytown near the Highlands.",85
858117,HARRIS CO.,LAKE HOUSTON,09/19/2019,920,Flash Flood, , ,0,0,0,0,TX,CST-6, ,141836,C,201,HGX,0,0,Emergency Manager,Heavy Rain / Tropical System, , ,3,E,2,WSW,HUFFMAN,09/19/2019,1100,29.9457,-95.1066,30.0126,-95.1098,"There were numerous reports of flooding in and around the Crosby area. Some of the reports included water over FM 2100 and Big Deer Roads. Water rescues were being conducted in the Dairy Oaks area. Foley Road west of Dallas road also became impassable due to high flood waters.","A weak surface low pressure system strengthened into Tropical Storm Imelda just after noon on September 17th around 15 miles south southwest of Freeport. Imelda moved onshore near Freeport and quickly weakened to a tropical depression. Imelda moved very slowly to the north-northwest then north-northeast over the next few days and produced a few heavy rain bands that caused devastating flooding across portions of Southeast Texas...with maximum amounts over 40 inches falling mainly over a 24 hour period.  Imelda is the 7th wettest tropical cyclone to impact the United States, the 5th wettest in the contiguous United States, and the 4th wettest in the state of Texas. Although fresh water flooding was the main impact, an EF-1 tornado also occured in a cell within one of the leading bands from the storm. This damaged an area on the north side of Baytown near the Highlands.",86
869176,HARRIS CO.,KINGWOOD,09/19/2019,1000,Flash Flood, , ,1,0,0,0,TX,CST-6, ,141836,C,201,HGX,0,0,Law Enforcement,Heavy Rain, , ,1,N,4,NNE,SPRING,09/19/2019,1200,29.9179,-95.3182,30.1312,-95.3882,"Numerous roads flooded and impassable. A flat roof collapsed due to weight of water near Aldine. Drowning victim found submerged near Mount Houston Road SW of Aldine.","A weak surface low pressure system strengthened into Tropical Storm Imelda just after noon on September 17th around 15 miles south southwest of Freeport. Imelda moved onshore near Freeport and quickly weakened to a tropical depression. Imelda moved very slowly to the north-northwest then north-northeast over the next few days and produced a few heavy rain bands that caused devastating flooding across portions of Southeast Texas...with maximum amounts over 40 inches falling mainly over a 24 hour period.  Imelda is the 7th wettest tropical cyclone to impact the United States, the 5th wettest in the contiguous United States, and the 4th wettest in the state of Texas. Although fresh water flooding was the main impact, an EF-1 tornado also occured in a cell within one of the leading bands from the storm. This damaged an area on the north side of Baytown near the Highlands.",87
858129,HARRIS CO.,KINGWOOD,09/19/2019,1000,Flash Flood, , ,0,0,0,0,TX,CST-6, ,141836,C,201,HGX,3,0,Broadcast Media,Heavy Rain / Tropical System, , ,1,N,1,W,BENDER,09/19/2019,1200,29.9176,-95.316,29.9322,-95.3152,"Roof collapse due to weight of flood waters at post office facility. Also numerous roads flooded in the Aldine area.","A weak surface low pressure system strengthened into Tropical Storm Imelda just after noon on September 17th around 15 miles south southwest of Freeport. Imelda moved onshore near Freeport and quickly weakened to a tropical depression. Imelda moved very slowly to the north-northwest then north-northeast over the next few days and produced a few heavy rain bands that caused devastating flooding across portions of Southeast Texas...with maximum amounts over 40 inches falling mainly over a 24 hour period.  Imelda is the 7th wettest tropical cyclone to impact the United States, the 5th wettest in the contiguous United States, and the 4th wettest in the state of Texas. Although fresh water flooding was the main impact, an EF-1 tornado also occured in a cell within one of the leading bands from the storm. This damaged an area on the north side of Baytown near the Highlands.",88
858119,HARRIS CO.,BUNKER HILL,09/19/2019,1005,Flash Flood, , ,0,0,0,0,TX,CST-6, ,141836,C,201,HGX,0,0,Public,Heavy Rain / Tropical System, , ,1,WNW,1,SE,WEST UNIVERSITY PLAC,09/19/2019,1230,29.7346,-95.5526,29.7372,-95.4589,"Widespread street flooding Galleria area and points west along Westheimer. Some vehicles stranded, some high water rescues.","A weak surface low pressure system strengthened into Tropical Storm Imelda just after noon on September 17th around 15 miles south southwest of Freeport. Imelda moved onshore near Freeport and quickly weakened to a tropical depression. Imelda moved very slowly to the north-northwest then north-northeast over the next few days and produced a few heavy rain bands that caused devastating flooding across portions of Southeast Texas...with maximum amounts over 40 inches falling mainly over a 24 hour period.  Imelda is the 7th wettest tropical cyclone to impact the United States, the 5th wettest in the contiguous United States, and the 4th wettest in the state of Texas. Although fresh water flooding was the main impact, an EF-1 tornado also occured in a cell within one of the leading bands from the storm. This damaged an area on the north side of Baytown near the Highlands.",89
858120,HARRIS CO.,WESTFIELD,09/19/2019,1024,Flash Flood, , ,0,0,0,0,TX,CST-6, ,141836,C,201,HGX,0,0,Fire Department/Rescue,Heavy Rain / Tropical System, , ,3,ENE,3,NE,WESTFIELD,09/19/2019,1100,30.0436,-95.3561,30.0478,-95.3615,"Spring Fire Department reports street flooding, water rescues Fairfax Green area. There were also reports of many stalled and stranded vehicles within the flood waters surrounding the Spring area.","A weak surface low pressure system strengthened into Tropical Storm Imelda just after noon on September 17th around 15 miles south southwest of Freeport. Imelda moved onshore near Freeport and quickly weakened to a tropical depression. Imelda moved very slowly to the north-northwest then north-northeast over the next few days and produced a few heavy rain bands that caused devastating flooding across portions of Southeast Texas...with maximum amounts over 40 inches falling mainly over a 24 hour period.  Imelda is the 7th wettest tropical cyclone to impact the United States, the 5th wettest in the contiguous United States, and the 4th wettest in the state of Texas. Although fresh water flooding was the main impact, an EF-1 tornado also occured in a cell within one of the leading bands from the storm. This damaged an area on the north side of Baytown near the Highlands.",90
